 # problem=TPV104
 # author=Surendra Nadh Somala
 # Date = 08/03/2016; time = 16:51:48
 # code=SPECFEM3D_Cartesian (split nodes)
 # code_version=1.1
 # element_size=100 m  (*5 GLL nodes)
 # time_step=  2.0000001E-03
 # location=faultst000dp075
 # Column #1 = Time (s)
 # Column #2 = horizontal right-lateral slip (m)
 # Column #3 = horizontal right-lateral slip rate (m/s)
 # Column #4 = horizontal right-lateral shear stress (MPa)
 # Column #5 = vertical up-dip slip (m)
 # Column #6 = vertical up-dip slip rate (m/s)
 # Column #7 = vertical up-dip shear stress (MPa)
 # Column #8 = normal stress (MPa)
 #
 # The line below lists the names of the data fields:
 # t h-slip h-slip-rate h-shear-stress v-slip v-slip-rate v-shear-stress n-stres
 s
 #
  0.2560000E+01  0.2326244E+01  0.5156242E+00  0.6300000E+02  0.3684455E-08  0.1025053E-06  0.1252431E-04 -0.1200000E+03
  0.2562000E+01  0.2327278E+01  0.5182170E+00  0.6299992E+02  0.3745277E-08  0.7382637E-08  0.8975108E-06 -0.1199998E+03
  0.2564000E+01  0.2328317E+01  0.5207584E+00  0.6300009E+02  0.3713992E-08 -0.2660451E-07 -0.3218548E-05 -0.1200002E+03
  0.2566000E+01  0.2329361E+01  0.5232455E+00  0.6300000E+02  0.3638867E-08 -0.7635479E-07 -0.9193301E-05 -0.1200000E+03
  0.2568000E+01  0.2330410E+01  0.5256763E+00  0.6300017E+02  0.3408573E-08 -0.9656981E-07 -0.1157350E-04 -0.1200003E+03
  0.2570000E+01  0.2331464E+01  0.5280523E+00  0.6300007E+02  0.3252584E-08 -0.1598859E-06 -0.1907543E-04 -0.1200001E+03
  0.2572000E+01  0.2332522E+01  0.5303724E+00  0.6300023E+02  0.2769027E-08 -0.1530938E-06 -0.1818523E-04 -0.1200004E+03
  0.2574000E+01  0.2333585E+01  0.5326350E+00  0.6300011E+02  0.2640210E-08 -0.1028333E-06 -0.1216313E-04 -0.1200002E+03
  0.2576000E+01  0.2334653E+01  0.5348369E+00  0.6300027E+02  0.2357694E-08 -0.2016833E-06 -0.2375697E-04 -0.1200005E+03
  0.2578000E+01  0.2335725E+01  0.5369762E+00  0.6300016E+02  0.1833474E-08 -0.2398947E-06 -0.2814538E-04 -0.1200003E+03
  0.2580000E+01  0.2336801E+01  0.5390516E+00  0.6300031E+02  0.1398114E-08 -0.2355829E-06 -0.2753316E-04 -0.1200006E+03
  0.2582000E+01  0.2337881E+01  0.5410584E+00  0.6300022E+02  0.8911413E-09 -0.2107966E-06 -0.2454491E-04 -0.1200004E+03
  0.2584000E+01  0.2338965E+01  0.5429928E+00  0.6300036E+02  0.5549267E-09 -0.2006115E-06 -0.2327580E-04 -0.1200007E+03
  0.2586000E+01  0.2340053E+01  0.5448502E+00  0.6300026E+02  0.8869704E-10 -0.2205469E-06 -0.2550152E-04 -0.1200005E+03
  0.2588000E+01  0.2341144E+01  0.5466243E+00  0.6300042E+02 -0.3272546E-09 -0.1636033E-06 -0.1885588E-04 -0.1200008E+03
  0.2590000E+01  0.2342239E+01  0.5483075E+00  0.6300031E+02 -0.5657056E-09 -0.1257268E-06 -0.1444596E-04 -0.1200006E+03
  0.2592000E+01  0.2343338E+01  0.5498937E+00  0.6300044E+02 -0.8301625E-09 -0.1983779E-06 -0.2272784E-04 -0.1200008E+03
  0.2594000E+01  0.2344439E+01  0.5513772E+00  0.6300034E+02 -0.1359226E-08 -0.2125757E-06 -0.2428889E-04 -0.1200006E+03
  0.2596000E+01  0.2345543E+01  0.5527496E+00  0.6300049E+02 -0.1680476E-08 -0.1725694E-06 -0.1966887E-04 -0.1200009E+03
  0.2598000E+01  0.2346650E+01  0.5539996E+00  0.6300039E+02 -0.2049503E-08 -0.1151577E-06 -0.1309564E-04 -0.1200007E+03
  0.2600000E+01  0.2347759E+01  0.5551155E+00  0.6300055E+02 -0.2141107E-08 -0.9186253E-07 -0.1042556E-04 -0.1200010E+03
  0.2602000E+01  0.2348871E+01  0.5560882E+00  0.6300043E+02 -0.2416968E-08 -0.1523531E-06 -0.1726041E-04 -0.1200008E+03
  0.2604000E+01  0.2349983E+01  0.5569087E+00  0.6300056E+02 -0.2750525E-08 -0.1590994E-06 -0.1799820E-04 -0.1200011E+03
  0.2606000E+01  0.2351098E+01  0.5575659E+00  0.6300046E+02 -0.3053372E-08 -0.1748792E-06 -0.1975994E-04 -0.1200009E+03
  0.2608000E+01  0.2352214E+01  0.5580479E+00  0.6300061E+02 -0.3450054E-08 -0.1888343E-06 -0.2131838E-04 -0.1200012E+03
  0.2610000E+01  0.2353330E+01  0.5583464E+00  0.6300049E+02 -0.3808708E-08 -0.1515300E-06 -0.1709775E-04 -0.1200010E+03
  0.2612000E+01  0.2354447E+01  0.5584521E+00  0.6300068E+02 -0.4056161E-08 -0.1529395E-06 -0.1725357E-04 -0.1200013E+03
  0.2614000E+01  0.2355564E+01  0.5583555E+00  0.6300055E+02 -0.4420456E-08 -0.1376619E-06 -0.1553271E-04 -0.1200011E+03
  0.2616000E+01  0.2356681E+01  0.5580478E+00  0.6300073E+02 -0.4606803E-08 -0.1445166E-06 -0.1631518E-04 -0.1200014E+03
  0.2618000E+01  0.2357796E+01  0.5575202E+00  0.6300060E+02 -0.4998511E-08 -0.2101698E-06 -0.2374949E-04 -0.1200012E+03
  0.2620000E+01  0.2358911E+01  0.5567656E+00  0.6300077E+02 -0.5447475E-08 -0.1875801E-06 -0.2122561E-04 -0.1200015E+03
  0.2622000E+01  0.2360023E+01  0.5557785E+00  0.6300064E+02 -0.5748845E-08 -0.1691798E-06 -0.1917748E-04 -0.1200012E+03
  0.2624000E+01  0.2361134E+01  0.5545542E+00  0.6300078E+02 -0.6124210E-08 -0.1382739E-06 -0.1570877E-04 -0.1200015E+03
  0.2626000E+01  0.2362242E+01  0.5530885E+00  0.6300065E+02 -0.6301945E-08 -0.1462097E-06 -0.1665430E-04 -0.1200012E+03
  0.2628000E+01  0.2363346E+01  0.5513794E+00  0.6300080E+02 -0.6709044E-08 -0.1456008E-06 -0.1663641E-04 -0.1200015E+03
  0.2630000E+01  0.2364447E+01  0.5494235E+00  0.6300069E+02 -0.6884349E-08 -0.1534426E-06 -0.1759478E-04 -0.1200013E+03
  0.2632000E+01  0.2365544E+01  0.5472233E+00  0.6300082E+02 -0.7322814E-08 -0.1699008E-06 -0.1956036E-04 -0.1200016E+03
  0.2634000E+01  0.2366636E+01  0.5447831E+00  0.6300068E+02 -0.7563950E-08 -0.2194171E-06 -0.2537419E-04 -0.1200013E+03
  0.2636000E+01  0.2367723E+01  0.5421039E+00  0.6300082E+02 -0.8200483E-08 -0.2773389E-06 -0.3223105E-04 -0.1200016E+03
  0.2638000E+01  0.2368804E+01  0.5391891E+00  0.6300070E+02 -0.8673303E-08 -0.2584269E-06 -0.3019548E-04 -0.1200014E+03
  0.2640000E+01  0.2369879E+01  0.5360450E+00  0.6300083E+02 -0.9234191E-08 -0.3058407E-06 -0.3594514E-04 -0.1200016E+03
  0.2642000E+01  0.2370949E+01  0.5326805E+00  0.6300066E+02 -0.9896666E-08 -0.3247282E-06 -0.3840595E-04 -0.1200013E+03
  0.2644000E+01  0.2372010E+01  0.5291040E+00  0.6300081E+02 -0.1053310E-07 -0.3218428E-06 -0.3832206E-04 -0.1200015E+03
  0.2646000E+01  0.2373065E+01  0.5253263E+00  0.6300066E+02 -0.1118404E-07 -0.3076023E-06 -0.3688974E-04 -0.1200013E+03
  0.2648000E+01  0.2374112E+01  0.5213585E+00  0.6300076E+02 -0.1176352E-07 -0.2721470E-06 -0.3288612E-04 -0.1200014E+03
  0.2650000E+01  0.2375150E+01  0.5172122E+00  0.6300064E+02 -0.1227264E-07 -0.2221535E-06 -0.2706009E-04 -0.1200012E+03
  0.2652000E+01  0.2376180E+01  0.5129005E+00  0.6300073E+02 -0.1265212E-07 -0.2543816E-06 -0.3124628E-04 -0.1200014E+03
  0.2654000E+01  0.2377202E+01  0.5084384E+00  0.6300058E+02 -0.1329016E-07 -0.2412779E-06 -0.2989674E-04 -0.1200011E+03
  0.2656000E+01  0.2378214E+01  0.5038428E+00  0.6300071E+02 -0.1361724E-07 -0.1164185E-06 -0.1455702E-04 -0.1200013E+03
  0.2658000E+01  0.2379217E+01  0.4991270E+00  0.6300054E+02 -0.1375585E-07 -0.1109223E-06 -0.1400077E-04 -0.1200010E+03
  0.2660000E+01  0.2380211E+01  0.4943081E+00  0.6300063E+02 -0.1406093E-07 -0.1461850E-06 -0.1863160E-04 -0.1200012E+03
  0.2662000E+01  0.2381194E+01  0.4894031E+00  0.6300049E+02 -0.1434057E-07 -0.4322774E-07 -0.5564673E-05 -0.1200009E+03
  0.2664000E+01  0.2382169E+01  0.4844291E+00  0.6300057E+02 -0.1423382E-07  0.2230654E-07  0.2900992E-05 -0.1200011E+03
  0.2666000E+01  0.2383132E+01  0.4794039E+00  0.6300042E+02 -0.1425133E-07  0.5438836E-07  0.7147396E-05 -0.1200008E+03
  0.2668000E+01  0.2384086E+01  0.4743439E+00  0.6300052E+02 -0.1401625E-07  0.4364899E-07  0.5797289E-05 -0.1200010E+03
  0.2670000E+01  0.2385030E+01  0.4692682E+00  0.6300036E+02 -0.1407670E-07 -0.2277945E-08 -0.3058194E-06 -0.1200007E+03
  0.2672000E+01  0.2385963E+01  0.4641965E+00  0.6300042E+02 -0.1402535E-07  0.7234036E-08  0.9817984E-06 -0.1200008E+03
  0.2674000E+01  0.2386887E+01  0.4591463E+00  0.6300026E+02 -0.1404777E-07  0.1900518E-07  0.2607733E-05 -0.1200005E+03
  0.2676000E+01  0.2387800E+01  0.4541362E+00  0.6300038E+02 -0.1394932E-07 -0.3002976E-07 -0.4165900E-05 -0.1200007E+03
  0.2678000E+01  0.2388703E+01  0.4491874E+00  0.6300020E+02 -0.1416788E-07 -0.1684845E-07 -0.2363058E-05 -0.1200004E+03
  0.2680000E+01  0.2389597E+01  0.4443200E+00  0.6300032E+02 -0.1401671E-07  0.4146951E-07  0.5879979E-05 -0.1200006E+03
  0.2682000E+01  0.2390481E+01  0.4395545E+00  0.6300014E+02 -0.1400201E-07 -0.1533987E-07 -0.2198621E-05 -0.1200003E+03
  0.2684000E+01  0.2391355E+01  0.4349114E+00  0.6300024E+02 -0.1407808E-07  0.5436734E-07  0.7875524E-05 -0.1200005E+03
  0.2686000E+01  0.2392220E+01  0.4304122E+00  0.6300003E+02 -0.1378454E-07  0.6229993E-07  0.9118929E-05 -0.1200001E+03
  0.2688000E+01  0.2393077E+01  0.4260769E+00  0.6300013E+02 -0.1382888E-07  0.5351749E-07  0.7913142E-05 -0.1200003E+03
  0.2690000E+01  0.2393924E+01  0.4219253E+00  0.6299995E+02 -0.1357048E-07  0.3713626E-07  0.5545017E-05 -0.1199999E+03
  0.2692000E+01  0.2394764E+01  0.4179786E+00  0.6300005E+02 -0.1368033E-07  0.1646650E-07  0.2481921E-05 -0.1200001E+03
  0.2694000E+01  0.2395596E+01  0.4142588E+00  0.6299988E+02 -0.1350461E-07  0.9269701E-07  0.1409723E-04 -0.1199998E+03
  0.2696000E+01  0.2396421E+01  0.4107856E+00  0.6299995E+02 -0.1330954E-07  0.1165462E-06  0.1787405E-04 -0.1199999E+03
  0.2698000E+01  0.2397239E+01  0.4075785E+00  0.6299979E+02 -0.1303842E-07  0.1739705E-06  0.2689079E-04 -0.1199996E+03
  0.2700000E+01  0.2398052E+01  0.4046578E+00  0.6299989E+02 -0.1261365E-07  0.1410515E-06  0.2195986E-04 -0.1199998E+03
  0.2702000E+01  0.2398858E+01  0.4020438E+00  0.6299969E+02 -0.1247422E-07  0.1577633E-06  0.2472128E-04 -0.1199994E+03
  0.2704000E+01  0.2399660E+01  0.3997554E+00  0.6299979E+02 -0.1198259E-07  0.2511950E-06  0.3958727E-04 -0.1199996E+03
  0.2706000E+01  0.2400457E+01  0.3978094E+00  0.6299958E+02 -0.1146944E-07  0.2424826E-06  0.3840104E-04 -0.1199992E+03
  0.2708000E+01  0.2401251E+01  0.3962255E+00  0.6299971E+02 -0.1101267E-07  0.2769461E-06  0.4403431E-04 -0.1199995E+03
  0.2710000E+01  0.2402042E+01  0.3950195E+00  0.6299952E+02 -0.1036167E-07  0.2908768E-06  0.4639036E-04 -0.1199991E+03
  0.2712000E+01  0.2402831E+01  0.3942061E+00  0.6299961E+02 -0.9849173E-08  0.3142633E-06  0.5022362E-04 -0.1199993E+03
  0.2714000E+01  0.2403619E+01  0.3937993E+00  0.6299946E+02 -0.9104610E-08  0.4037502E-06  0.6459139E-04 -0.1199990E+03
  0.2716000E+01  0.2404406E+01  0.3938127E+00  0.6299954E+02 -0.8234166E-08  0.4494941E-06  0.7190705E-04 -0.1199991E+03
  0.2718000E+01  0.2405194E+01  0.3942588E+00  0.6299940E+02 -0.7306624E-08  0.4830706E-06  0.7719084E-04 -0.1199989E+03
  0.2720000E+01  0.2405983E+01  0.3951458E+00  0.6299949E+02 -0.6301888E-08  0.4846497E-06  0.7726940E-04 -0.1199990E+03
  0.2722000E+01  0.2406775E+01  0.3964799E+00  0.6299938E+02 -0.5368065E-08  0.5017114E-06  0.7972035E-04 -0.1199988E+03
  0.2724000E+01  0.2407569E+01  0.3982692E+00  0.6299944E+02 -0.4295060E-08  0.5380662E-06  0.8511297E-04 -0.1199989E+03
  0.2726000E+01  0.2408368E+01  0.4005189E+00  0.6299933E+02 -0.3215774E-08  0.5703440E-06  0.8971185E-04 -0.1199987E+03
  0.2728000E+01  0.2409172E+01  0.4032274E+00  0.6299945E+02 -0.2013678E-08  0.6248462E-06  0.9762470E-04 -0.1199989E+03
  0.2730000E+01  0.2409981E+01  0.4063960E+00  0.6299928E+02 -0.7163976E-09  0.6265906E-06  0.9713372E-04 -0.1199986E+03
  0.2732000E+01  0.2410797E+01  0.4100232E+00  0.6299941E+02  0.4926903E-09  0.6081871E-06  0.9344692E-04 -0.1199989E+03
  0.2734000E+01  0.2411621E+01  0.4141042E+00  0.6299923E+02  0.1716358E-08  0.6346852E-06  0.9655704E-04 -0.1199985E+03
  0.2736000E+01  0.2412453E+01  0.4186304E+00  0.6299935E+02  0.3031459E-08  0.6069157E-06  0.9133423E-04 -0.1199988E+03
  0.2738000E+01  0.2413296E+01  0.4235900E+00  0.6299923E+02  0.4144027E-08  0.5620111E-06  0.8358616E-04 -0.1199986E+03
  0.2740000E+01  0.2414148E+01  0.4289694E+00  0.6299935E+02  0.5279503E-08  0.5787540E-06  0.8499700E-04 -0.1199988E+03
  0.2742000E+01  0.2415011E+01  0.4347526E+00  0.6299924E+02  0.6459060E-08  0.5398912E-06  0.7823469E-04 -0.1199986E+03
  0.2744000E+01  0.2415887E+01  0.4409231E+00  0.6299939E+02  0.7439069E-08  0.4508791E-06  0.6442192E-04 -0.1199988E+03
  0.2746000E+01  0.2416775E+01  0.4474567E+00  0.6299929E+02  0.8262588E-08  0.3965455E-06  0.5583126E-04 -0.1199986E+03
  0.2748000E+01  0.2417676E+01  0.4543282E+00  0.6299944E+02  0.9025263E-08  0.3254474E-06  0.4512818E-04 -0.1199989E+03
  0.2750000E+01  0.2418592E+01  0.4615141E+00  0.6299934E+02  0.9564380E-08  0.2122087E-06  0.2896771E-04 -0.1199987E+03
  0.2752000E+01  0.2419523E+01  0.4689872E+00  0.6299948E+02  0.9874106E-08  0.1309866E-06  0.1759556E-04 -0.1199990E+03
  0.2754000E+01  0.2420468E+01  0.4767179E+00  0.6299939E+02  0.1008833E-07  0.6626418E-07  0.8756963E-05 -0.1199988E+03
  0.2756000E+01  0.2421429E+01  0.4846740E+00  0.6299954E+02  0.1013916E-07 -0.2349908E-07 -0.3054488E-05 -0.1199991E+03
  0.2758000E+01  0.2422407E+01  0.4928207E+00  0.6299948E+02  0.9994337E-08 -0.9148586E-07 -0.1169505E-04 -0.1199990E+03
  0.2760000E+01  0.2423401E+01  0.5011222E+00  0.6299962E+02  0.9773216E-08 -0.1079472E-06 -0.1357080E-04 -0.1199993E+03
  0.2762000E+01  0.2424411E+01  0.5095433E+00  0.6299955E+02  0.9562554E-08 -0.1388503E-06 -0.1716735E-04 -0.1199992E+03
  0.2764000E+01  0.2425439E+01  0.5180475E+00  0.6299973E+02  0.9217827E-08 -0.2247019E-06 -0.2732598E-04 -0.1199995E+03
  0.2766000E+01  0.2426483E+01  0.5265954E+00  0.6299970E+02  0.8663760E-08 -0.3011427E-06 -0.3602747E-04 -0.1199994E+03
  0.2768000E+01  0.2427545E+01  0.5351484E+00  0.6299985E+02  0.8013273E-08 -0.3613043E-06 -0.4253421E-04 -0.1199997E+03
  0.2770000E+01  0.2428624E+01  0.5436673E+00  0.6299983E+02  0.7218545E-08 -0.4131389E-06 -0.4787428E-04 -0.1199997E+03
  0.2772000E+01  0.2429720E+01  0.5521126E+00  0.6299999E+02  0.6360693E-08 -0.5105799E-06 -0.5826080E-04 -0.1200000E+03
  0.2774000E+01  0.2430833E+01  0.5604455E+00  0.6299997E+02  0.5176190E-08 -0.5516076E-06 -0.6200647E-04 -0.1199999E+03
  0.2776000E+01  0.2431962E+01  0.5686282E+00  0.6300014E+02  0.4154259E-08 -0.5655652E-06 -0.6266079E-04 -0.1200003E+03
  0.2778000E+01  0.2433107E+01  0.5766240E+00  0.6300013E+02  0.2913907E-08 -0.6329806E-06 -0.6915745E-04 -0.1200003E+03
  0.2780000E+01  0.2434268E+01  0.5843947E+00  0.6300030E+02  0.1622311E-08 -0.6835325E-06 -0.7368775E-04 -0.1200006E+03
  0.2782000E+01  0.2435445E+01  0.5919065E+00  0.6300027E+02  0.1797815E-09 -0.7938561E-06 -0.8449503E-04 -0.1200005E+03
  0.2784000E+01  0.2436636E+01  0.5991285E+00  0.6300044E+02 -0.1553104E-08 -0.7996310E-06 -0.8408395E-04 -0.1200008E+03
  0.2786000E+01  0.2437841E+01  0.6060274E+00  0.6300044E+02 -0.3018726E-08 -0.8219470E-06 -0.8544668E-04 -0.1200008E+03
  0.2788000E+01  0.2439060E+01  0.6125734E+00  0.6300061E+02 -0.4840885E-08 -0.8805231E-06 -0.9055813E-04 -0.1200012E+03
  0.2790000E+01  0.2440291E+01  0.6187384E+00  0.6300059E+02 -0.6540830E-08 -0.8856001E-06 -0.9017273E-04 -0.1200011E+03
  0.2792000E+01  0.2441535E+01  0.6244964E+00  0.6300075E+02 -0.8383295E-08 -0.9350273E-06 -0.9432789E-04 -0.1200014E+03
  0.2794000E+01  0.2442789E+01  0.6298274E+00  0.6300074E+02 -0.1028094E-07 -0.8766610E-06 -0.8769117E-04 -0.1200014E+03
  0.2796000E+01  0.2444054E+01  0.6347134E+00  0.6300088E+02 -0.1188994E-07 -0.8565804E-06 -0.8502312E-04 -0.1200017E+03
  0.2798000E+01  0.2445328E+01  0.6391354E+00  0.6300082E+02 -0.1370727E-07 -0.8608638E-06 -0.8485703E-04 -0.1200016E+03
  0.2800000E+01  0.2446611E+01  0.6430779E+00  0.6300097E+02 -0.1533340E-07 -0.7533702E-06 -0.7380607E-04 -0.1200019E+03
  0.2802000E+01  0.2447901E+01  0.6465306E+00  0.6300089E+02 -0.1672075E-07 -0.7396565E-06 -0.7207550E-04 -0.1200017E+03
  0.2804000E+01  0.2449197E+01  0.6494878E+00  0.6300104E+02 -0.1829203E-07 -0.7307110E-06 -0.7087978E-04 -0.1200020E+03
  0.2806000E+01  0.2450499E+01  0.6519442E+00  0.6300095E+02 -0.1964359E-07 -0.6143589E-06 -0.5936887E-04 -0.1200018E+03
  0.2808000E+01  0.2451805E+01  0.6538972E+00  0.6300108E+02 -0.2074947E-07 -0.5187914E-06 -0.4998403E-04 -0.1200021E+03
  0.2810000E+01  0.2453114E+01  0.6553469E+00  0.6300097E+02 -0.2171876E-07 -0.4380702E-06 -0.4211333E-04 -0.1200018E+03
  0.2812000E+01  0.2454426E+01  0.6562972E+00  0.6300105E+02 -0.2250175E-07 -0.3109247E-06 -0.2984712E-04 -0.1200020E+03
  0.2814000E+01  0.2455739E+01  0.6567551E+00  0.6300090E+02 -0.2296247E-07 -0.2586926E-06 -0.2481575E-04 -0.1200017E+03
  0.2816000E+01  0.2457053E+01  0.6567295E+00  0.6300100E+02 -0.2353653E-07 -0.1799922E-06 -0.1726691E-04 -0.1200019E+03
  0.2818000E+01  0.2458366E+01  0.6562323E+00  0.6300082E+02 -0.2368243E-07 -0.6577430E-08 -0.6314586E-06 -0.1200016E+03
  0.2820000E+01  0.2459678E+01  0.6552763E+00  0.6300087E+02 -0.2356283E-07  0.1118331E-06  0.1075208E-04 -0.1200017E+03
  0.2822000E+01  0.2460987E+01  0.6538792E+00  0.6300068E+02 -0.2323509E-07  0.1614524E-06  0.1555580E-04 -0.1200013E+03
  0.2824000E+01  0.2462294E+01  0.6520579E+00  0.6300071E+02 -0.2291702E-07  0.2073425E-06  0.2003307E-04 -0.1200014E+03
  0.2826000E+01  0.2463596E+01  0.6498285E+00  0.6300050E+02 -0.2240573E-07  0.2004011E-06  0.1942877E-04 -0.1200010E+03
  0.2828000E+01  0.2464893E+01  0.6472138E+00  0.6300052E+02 -0.2211542E-07  0.2096861E-06  0.2041108E-04 -0.1200010E+03
  0.2830000E+01  0.2466185E+01  0.6442372E+00  0.6300026E+02 -0.2156698E-07  0.3248129E-06  0.3176361E-04 -0.1200005E+03
  0.2832000E+01  0.2467470E+01  0.6409189E+00  0.6300027E+02 -0.2081616E-07  0.3331165E-06  0.3274429E-04 -0.1200005E+03
  0.2834000E+01  0.2468748E+01  0.6372846E+00  0.6300000E+02 -0.2023452E-07  0.3032954E-06  0.2998285E-04 -0.1200000E+03
  0.2836000E+01  0.2470019E+01  0.6333591E+00  0.6300001E+02 -0.1960298E-07  0.3645933E-06  0.3626596E-04 -0.1200000E+03
  0.2838000E+01  0.2471282E+01  0.6291633E+00  0.6299971E+02 -0.1877614E-07  0.4349001E-06  0.4354764E-04 -0.1199994E+03
  0.2840000E+01  0.2472536E+01  0.6247212E+00  0.6299971E+02 -0.1786338E-07  0.4658289E-06  0.4697630E-04 -0.1199994E+03
  0.2842000E+01  0.2473780E+01  0.6200576E+00  0.6299942E+02 -0.1691282E-07  0.3859137E-06  0.3920981E-04 -0.1199989E+03
  0.2844000E+01  0.2475016E+01  0.6151952E+00  0.6299939E+02 -0.1631972E-07  0.2791066E-06  0.2858205E-04 -0.1199988E+03
  0.2846000E+01  0.2476241E+01  0.6101567E+00  0.6299912E+02 -0.1579639E-07  0.2816090E-06  0.2907633E-04 -0.1199983E+03
  0.2848000E+01  0.2477456E+01  0.6049634E+00  0.6299908E+02 -0.1519328E-07  0.2411844E-06  0.2511622E-04 -0.1199982E+03
  0.2850000E+01  0.2478661E+01  0.5996354E+00  0.6299881E+02 -0.1483166E-07  0.1827439E-06  0.1919941E-04 -0.1199977E+03
  0.2852000E+01  0.2479855E+01  0.5941930E+00  0.6299876E+02 -0.1446231E-07  0.1742287E-06  0.1847243E-04 -0.1199976E+03
  0.2854000E+01  0.2481038E+01  0.5886559E+00  0.6299850E+02 -0.1413474E-07  0.6180863E-07  0.6614816E-05 -0.1199971E+03
  0.2856000E+01  0.2482209E+01  0.5830402E+00  0.6299852E+02 -0.1421507E-07  0.1608533E-07  0.1738047E-05 -0.1199972E+03
  0.2858000E+01  0.2483370E+01  0.5773620E+00  0.6299826E+02 -0.1407039E-07  0.4629767E-07  0.5051723E-05 -0.1199967E+03
  0.2860000E+01  0.2484519E+01  0.5716372E+00  0.6299827E+02 -0.1402987E-07  0.1742632E-07  0.1920497E-05 -0.1199967E+03
  0.2862000E+01  0.2485656E+01  0.5658799E+00  0.6299802E+02 -0.1400069E-07 -0.5310391E-07 -0.5911929E-05 -0.1199962E+03
  0.2864000E+01  0.2486783E+01  0.5601048E+00  0.6299809E+02 -0.1424229E-07 -0.1506890E-06 -0.1694883E-04 -0.1199964E+03
  0.2866000E+01  0.2487897E+01  0.5543239E+00  0.6299786E+02 -0.1460344E-07 -0.1877366E-06 -0.2133590E-04 -0.1199959E+03
  0.2868000E+01  0.2489000E+01  0.5485456E+00  0.6299795E+02 -0.1499323E-07 -0.1527326E-06 -0.1754065E-04 -0.1199961E+03
  0.2870000E+01  0.2490091E+01  0.5427786E+00  0.6299779E+02 -0.1521437E-07 -0.1388827E-06 -0.1611947E-04 -0.1199958E+03
  0.2872000E+01  0.2491171E+01  0.5370350E+00  0.6299791E+02 -0.1554876E-07 -0.1134851E-06 -0.1331258E-04 -0.1199960E+03
  0.2874000E+01  0.2492239E+01  0.5313239E+00  0.6299777E+02 -0.1566831E-07 -0.1017251E-06 -0.1206130E-04 -0.1199958E+03
  0.2876000E+01  0.2493296E+01  0.5256506E+00  0.6299794E+02 -0.1595566E-07 -0.7969970E-07 -0.9551814E-05 -0.1199961E+03
  0.2878000E+01  0.2494342E+01  0.5200216E+00  0.6299781E+02 -0.1598711E-07 -0.9924356E-08 -0.1202283E-05 -0.1199958E+03
  0.2880000E+01  0.2495376E+01  0.5144420E+00  0.6299799E+02 -0.1599536E-07  0.1092151E-07  0.1337435E-05 -0.1199962E+03
  0.2882000E+01  0.2496400E+01  0.5089161E+00  0.6299792E+02 -0.1594343E-07  0.6767328E-07  0.8377169E-05 -0.1199960E+03
  0.2884000E+01  0.2497412E+01  0.5034461E+00  0.6299817E+02 -0.1572467E-07  0.9089935E-07  0.1137459E-04 -0.1199965E+03
  0.2886000E+01  0.2498414E+01  0.4980380E+00  0.6299814E+02 -0.1557983E-07  0.1430802E-06  0.1809860E-04 -0.1199965E+03
  0.2888000E+01  0.2499404E+01  0.4926955E+00  0.6299839E+02 -0.1515235E-07  0.2082627E-06  0.2662946E-04 -0.1199969E+03
  0.2890000E+01  0.2500385E+01  0.4874181E+00  0.6299840E+02 -0.1474679E-07  0.2462001E-06  0.3182116E-04 -0.1199969E+03
  0.2892000E+01  0.2501354E+01  0.4822082E+00  0.6299866E+02 -0.1416755E-07  0.2184939E-06  0.2854539E-04 -0.1199975E+03
  0.2894000E+01  0.2502313E+01  0.4770664E+00  0.6299869E+02 -0.1387281E-07  0.2622130E-06  0.3462637E-04 -0.1199975E+03
  0.2896000E+01  0.2503262E+01  0.4719946E+00  0.6299898E+02 -0.1311870E-07  0.3259721E-06  0.4350876E-04 -0.1199981E+03
  0.2898000E+01  0.2504201E+01  0.4669922E+00  0.6299901E+02 -0.1256893E-07  0.2835024E-06  0.3824555E-04 -0.1199981E+03
  0.2900000E+01  0.2505130E+01  0.4620586E+00  0.6299931E+02 -0.1198469E-07  0.2901824E-06  0.3956486E-04 -0.1199987E+03
  0.2902000E+01  0.2506049E+01  0.4571917E+00  0.6299937E+02 -0.1140820E-07  0.3701037E-06  0.5099895E-04 -0.1199988E+03
  0.2904000E+01  0.2506959E+01  0.4523889E+00  0.6299966E+02 -0.1050428E-07  0.3747415E-06  0.5218648E-04 -0.1199994E+03
  0.2906000E+01  0.2507859E+01  0.4476508E+00  0.6299973E+02 -0.9909228E-08  0.3536622E-06  0.4977232E-04 -0.1199995E+03
  0.2908000E+01  0.2508750E+01  0.4429775E+00  0.6300003E+02 -0.9089631E-08  0.4391115E-06  0.6245024E-04 -0.1200001E+03
  0.2910000E+01  0.2509631E+01  0.4383675E+00  0.6300008E+02 -0.8152788E-08  0.4120536E-06  0.5921836E-04 -0.1200002E+03
  0.2912000E+01  0.2510503E+01  0.4338164E+00  0.6300042E+02 -0.7441428E-08  0.3018915E-06  0.4384179E-04 -0.1200008E+03
  0.2914000E+01  0.2511366E+01  0.4293223E+00  0.6300045E+02 -0.6945242E-08  0.2716274E-06  0.3985967E-04 -0.1200009E+03
  0.2916000E+01  0.2512220E+01  0.4248862E+00  0.6300074E+02 -0.6354923E-08  0.2693105E-06  0.3993250E-04 -0.1200014E+03
